0.6	-0.199	0.125		0.6	-0.23548	0.09963		0.6	-0.163	0.138		0.6	-0.20989	0.11104		0.6	-0.17	0.131		0.6	-0.171	0.132		0.6	-0.17138	0.13345		0.6	-0.25966	0.08365		0.6	-0.16024	0.14176		0.6	-0.17441	0.1316		
0.61	-0.186	0.133		0.61	-0.22101	0.1067		0.61	-0.152	0.145		0.61	-0.19653	0.11838		0.61	-0.158	0.137		0.61	-0.159	0.139		0.61	-0.15987	0.13997		0.61	-0.24545	0.09041		0.61	-0.14902	0.14848		0.61	-0.16264	0.13734		
0.62	-0.175	0.141		0.62	-0.20742	0.11398		0.62	-0.141	0.151		0.62	-0.18544	0.1268		0.62	-0.147	0.144		0.62	-0.148	0.146		0.62	-0.1487	0.14648		0.62	-0.23155	0.09722		0.62	-0.13798	0.15466		0.62	-0.1514	0.14441		
0.63	-0.161	0.146		0.63	-0.1945	0.12118		0.63	-0.131	0.158		0.63	-0.1724	0.13266		0.63	-0.136	0.15		0.63	-0.137	0.153		0.63	-0.13793	0.15283		0.63	-0.2183	0.10443		0.63	-0.12724	0.16065		0.63	-0.14032	0.15084		
0.64	-0.149	0.154		0.64	-0.18166	0.12822		0.64	-0.121	0.163		0.64	-0.1609	0.13946		0.64	-0.125	0.156		0.64	-0.126	0.159		0.64	-0.12737	0.15923		0.64	-0.20533	0.11164		0.64	-0.1166	0.16659		0.64	-0.12975	0.15708		
0.65	-0.138	0.16		0.65	-0.16994	0.13795		0.65	-0.111	0.168		0.65	-0.14935	0.14644		0.65	-0.115	0.163		0.65	-0.116	0.165		0.65	-0.11679	0.16501		0.65	-0.19266	0.11857		0.65	-0.10664	0.17156		0.65	-0.11953	0.16264		
0.66	-0.127	0.167		0.66	-0.15733	0.14241		0.66	-0.102	0.173		0.66	-0.13797	0.15311		0.66	-0.104	0.168		0.66	-0.106	0.17		0.66	-0.10686	0.17036		0.66	-0.18114	0.12845		0.66	-0.09678	0.17664		0.66	-0.10922	0.1682		
0.67	-0.116	0.173		0.67	-0.14539	0.14943		0.67	-0.09213	0.178		0.67	-0.12717	0.15973		0.67	-0.09379	0.174		0.67	-0.09606	0.175		0.67	-0.09709	0.17533		0.67	-0.16899	0.13268		0.67	-0.0868	0.18109		0.67	-0.09939	0.17336		
0.68	-0.105	0.179		0.68	-0.1342	0.15622		0.68	-0.08232	0.183		0.68	-0.11695	0.16567		0.68	-0.08396	0.178		0.68	-0.08616	0.18		0.68	-0.08723	0.18004		0.68	-0.15733	0.13954		0.68	-0.0769	0.18582		0.68	-0.08972	0.17791		
0.69	-0.09534	0.184		0.69	-0.12339	0.16263		0.69	-0.07288	0.187		0.69	-0.10709	0.17099		0.69	-0.07419	0.183		0.69	-0.07606	0.185		0.69	-0.07743	0.18468		0.69	-0.14656	0.1462		0.69	-0.06766	0.18978		0.69	-0.08069	0.18244		
0.7	-0.08494	0.19		0.7	-0.11266	0.16896		0.7	-0.06383	0.19		0.7	-0.09671	0.1767		0.7	-0.06475	0.187		0.7	-0.06687	0.189		0.7	-0.06799	0.18857		0.7	-0.13558	0.15282		0.7	-0.05842	0.19328		0.7	-0.0717	0.18635		
0.71	-0.07461	0.195		0.71	-0.10202	0.17475		0.71	-0.05454	0.194		0.71	-0.08673	0.18168		0.71	-0.05543	0.191		0.71	-0.0576	0.193		0.71	-0.05844	0.19219		0.71	-0.12511	0.159		0.71	-0.04965	0.19667		0.71	-0.06265	0.18991		
0.72	-0.06477	0.2		0.72	-0.09171	0.18071		0.72	-0.04573	0.197		0.72	-0.07689	0.18631		0.72	-0.04601	0.194		0.72	-0.04833	0.196		0.72	-0.04962	0.19566		0.72	-0.11518	0.16499		0.72	-0.04105	0.1993		0.72	-0.05337	0.19358		
0.73	-0.05514	0.204		0.73	-0.08193	0.18572		0.73	-0.03645	0.2		0.73	-0.06726	0.19034		0.73	-0.03712	0.197		0.73	-0.03938	0.199		0.73	-0.04113	0.19833		0.73	-0.10549	0.17011		0.73	-0.0324	0.20168		0.73	-0.04456	0.19636		
0.74	-0.04556	0.207		0.74	-0.07217	0.19057		0.74	-0.02752	0.202		0.74	-0.05781	0.19405		0.74	-0.02816	0.199		0.74	-0.03065	0.201		0.74	-0.03243	0.20078		0.74	-0.09583	0.17521		0.74	-0.02341	0.20396		0.74	-0.03576	0.19923		
0.75	-0.03601	0.211		0.75	-0.06228	0.19497		0.75	-0.01874	0.204		0.75	-0.04857	0.19739		0.75	-0.01909	0.201		0.75	-0.02122	0.203		0.75	-0.02358	0.20301		0.75	-0.08624	0.17985		0.75	-0.01453	0.20563		0.75	-0.02734	0.20124		
